machine,workers,walltime
nesh_cascade,2,113.43730568885803
nesh_cascade,2,113.65467739105225
nesh_cascade,2,113.87585663795471
nesh_cascade,2,114.03359937667847
nesh_cascade,2,113.90586042404175
nesh_cascade,2,113.92295718193054
nesh_cascade,2,113.57528257369995
nesh_cascade,2,114.8308789730072
nesh_cascade,2,114.29440689086914
nesh_cascade,2,114.32124924659729
nesh_cascade,2,114.18817973136902
nesh_cascade,2,113.16843461990356
nesh_cascade,2,114.18017864227295
nesh_cascade,2,114.2444155216217
nesh_cascade,2,114.02615308761597
nesh_cascade,2,114.35089111328125
nesh_cascade,2,113.82582592964172
nesh_cascade,2,114.26666903495789
nesh_cascade,2,113.40657353401184
nesh_cascade,2,114.1177875995636
nesh_cascade,2,113.95723009109497
nesh_cascade,2,114.17587471008301
nesh_cascade,2,114.13334107398987
nesh_cascade,2,114.0238265991211
nesh_cascade,2,113.95453524589539
nesh_cascade,4,57.357059955596924
nesh_cascade,4,57.72258639335632
nesh_cascade,4,57.14185690879822
nesh_cascade,4,56.63647937774658
nesh_cascade,4,57.434741497039795
nesh_cascade,4,57.71692895889282
nesh_cascade,4,57.190144062042236
nesh_cascade,4,57.78923845291138
nesh_cascade,4,58.02460312843323
nesh_cascade,4,57.43816256523132
nesh_cascade,4,57.83648872375488
nesh_cascade,4,57.25981688499451
nesh_cascade,4,57.27973818778992
nesh_cascade,4,57.72222590446472
nesh_cascade,4,57.23132514953613
nesh_cascade,4,57.728594064712524
nesh_cascade,4,57.11617875099182
nesh_cascade,4,56.914419651031494
nesh_cascade,4,56.93307375907898
nesh_cascade,4,56.99183011054993
nesh_cascade,4,57.00083947181702
nesh_cascade,4,57.584999561309814
nesh_cascade,4,56.97691345214844
nesh_cascade,4,57.51504063606262
nesh_cascade,4,57.29973292350769
nesh_cascade,6,41.96316957473755
nesh_cascade,6,41.72791934013367
nesh_cascade,6,42.21471929550171
nesh_cascade,6,41.88245344161987
nesh_cascade,6,41.328694581985474
nesh_cascade,6,41.570690870285034
nesh_cascade,6,41.32809495925903
nesh_cascade,6,42.16728925704956
nesh_cascade,6,41.662402391433716
nesh_cascade,6,41.98230004310608
nesh_cascade,6,41.77645707130432
nesh_cascade,6,41.76583743095398
nesh_cascade,6,41.57042860984802
nesh_cascade,6,42.624871492385864
nesh_cascade,6,41.77068328857422
nesh_cascade,6,42.363165616989136
nesh_cascade,6,41.82281184196472
nesh_cascade,6,41.742128133773804
nesh_cascade,6,42.18107318878174
nesh_cascade,6,41.813913345336914
nesh_cascade,6,41.77452278137207
nesh_cascade,6,41.622791051864624
nesh_cascade,6,42.05658149719238
nesh_cascade,6,41.5210907459259
nesh_cascade,6,41.7481484413147
nesh_cascade,8,32.467748403549194
nesh_cascade,8,32.56095623970032
nesh_cascade,8,32.668174505233765
nesh_cascade,8,32.56369185447693
nesh_cascade,8,32.63213896751404
nesh_cascade,8,32.405909299850464
nesh_cascade,8,32.48022222518921
nesh_cascade,8,32.513697385787964
nesh_cascade,8,32.47849249839783
nesh_cascade,8,33.01131892204285
nesh_cascade,8,31.72161865234375
nesh_cascade,8,32.90376901626587
nesh_cascade,8,31.682708501815796
nesh_cascade,8,32.77343511581421
nesh_cascade,8,31.52004837989807
nesh_cascade,8,33.30309534072876
nesh_cascade,8,32.2445547580719
nesh_cascade,8,31.98458194732666
nesh_cascade,8,32.202882289886475
nesh_cascade,8,32.204673051834106
nesh_cascade,8,32.37659549713135
nesh_cascade,8,32.26778984069824
nesh_cascade,8,32.8690345287323
nesh_cascade,8,32.16827630996704
nesh_cascade,8,33.44827675819397
nesh_cascade,10,26.988281726837158
nesh_cascade,10,28.08985424041748
nesh_cascade,10,27.521381855010986
nesh_cascade,10,27.589576721191406
nesh_cascade,10,27.584144115447998
nesh_cascade,10,27.13653326034546
nesh_cascade,10,28.321781873703003
nesh_cascade,10,27.575022220611572
nesh_cascade,10,27.5662944316864
nesh_cascade,10,27.576992750167847
nesh_cascade,10,26.956868886947632
nesh_cascade,10,28.326514720916748
nesh_cascade,10,27.673873901367188
nesh_cascade,10,28.273519039154053
nesh_cascade,10,27.130640506744385
nesh_cascade,10,27.10424304008484
nesh_cascade,10,27.828351259231567
nesh_cascade,10,27.643823862075806
nesh_cascade,10,27.544476747512817
nesh_cascade,10,28.200176000595093
nesh_cascade,10,26.99940299987793
nesh_cascade,10,27.53629469871521
nesh_cascade,10,27.83829402923584
nesh_cascade,10,27.132055282592773
nesh_cascade,10,26.909107208251953
